# real,imag
-4.991391589558964725e-02,6.832143747568143397e-03
-4.991281909114140408e-02,6.915901132385976653e-03
-4.991170846123889338e-02,6.999692937285246878e-03
-4.991058398349182412e-02,7.083519593603419817e-03
-4.990944563520285926e-02,7.167381533403521451e-03
-4.990829339340802778e-02,7.251279189445566237e-03
-4.990712723482891577e-02,7.335212995200130447e-03
-4.990594713589352471e-02,7.419183384872588861e-03
-4.990475307273488370e-02,7.503190793392293563e-03
-4.990354502118894697e-02,7.587235656436038672e-03
-4.990232295678594110e-02,7.671318410433632280e-03
-4.990108685476361133e-02,7.755439492573367767e-03
-4.989983669005793737e-02,7.839599340818024023e-03
-4.989857243729928921e-02,7.923798393911534593e-03
-4.989729407080655682e-02,8.008037091384749562e-03
-4.989600156461174857e-02,8.092315873560153999e-03
-4.989469489242383954e-02,8.176635181581830975e-03
-4.989337402765837981e-02,8.260995457404144218e-03
-4.989203894340891315e-02,8.345397143809069745e-03
-4.989068961247443423e-02,8.429840684421275807e-03
-4.988932600733297917e-02,8.514326523699933258e-03
-4.988794810015156206e-02,8.598855106972419504e-03
-4.988655586279080317e-02,8.683426880428292069e-03
-4.988514926678923322e-02,8.768042291126904031e-03
-4.988372828337746256e-02,8.852701787017604879e-03
-4.988229288346070905e-02,8.937405816947673401e-03
-4.988084303763318933e-02,9.022154830658733748e-03
-4.987937871616800189e-02,9.106949278817699431e-03
-4.987789988901455279e-02,9.191789613012439977e-03
-4.987640652580575817e-02,9.276676285763729712e-03
-4.987489859585284013e-02,9.361609750536509580e-03
-4.987337606812337204e-02,9.446590461751286014e-03
-4.987183891128287028e-02,9.531618874795753579e-03
-4.987028709365438905e-02,9.616695446021722785e-03
-4.986872058323971180e-02,9.701820632772062067e-03
-4.986713934771940665e-02,9.786994893386876879e-03
-4.986554335440329666e-02,9.872218687231676393e-03
-4.986393257029946013e-02,9.957492474626725154e-03
-4.986230696220094599e-02,1.004281671694617385e-02
-4.986066649622618308e-02,1.012819187667429212e-02
-4.985901113849068589e-02,1.021361841722301378e-02
-4.985734085464771370e-02,1.029909680314275953e-02
-4.985565561000213086e-02,1.038462750000537782e-02
-4.985395536952925283e-02,1.047021097448593875e-02
-4.985224009785944183e-02,1.055584769433655541e-02
-4.985050975927667744e-02,1.064153812841365891e-02
-4.984876431772259503e-02,1.072728274668409941e-02
-4.984700373677898588e-02,1.081308202023053937e-02
-4.984522797968962693e-02,1.089893642127096225e-02
-4.984343700933885346e-02,1.098484642316087563e-02
-4.984163078825968457e-02,1.107081250041313733e-02
-4.983980927863238680e-02,1.115683512870060609e-02
-4.983797244227553686e-02,1.124291478487349574e-02
-4.983612024065224577e-02,1.132905194696988069e-02
-4.983425263486319923e-02,1.141524709421891728e-02
-4.983236958564727509e-02,1.150150070706355658e-02
-4.983047105337847643e-02,1.158781326716201883e-02
-4.982855699806681971e-02,1.167418525740465153e-02
-4.982662737935407427e-02,1.176061716192404460e-02
-4.982468215651194438e-02,1.184710946610316451e-02
-4.982272128844183329e-02,1.193366265659501213e-02
-4.982074473367006234e-02,1.202027722132647906e-02
-4.981875245034880079e-02,1.210695364951081335e-02
-4.981674439625102813e-02,1.219369243166156143e-02
-4.981472052877233131e-02,1.228049405960305804e-02
-4.981268080492682465e-02,1.236735902648068361e-02
-4.981062518134762862e-02,1.245428782677688792e-02
-4.980855361427995870e-02,1.254128095631912125e-02
-4.980646605958308215e-02,1.262833891229311022e-02
-4.980436247272648775e-02,1.271546219325483777e-02
-4.980224280879131521e-02,1.280265129914405324e-02
-4.980010702245877413e-02,1.288990673129071507e-02
-4.979795506802458388e-02,1.297722899243379524e-02
-4.979578689937588093e-02,1.306461858673246476e-02
-4.979360247001089756e-02,1.315207601977606659e-02
-4.979140173300808381e-02,1.323960179859707577e-02
-4.978918464106104474e-02,1.332719643168096303e-02
-4.978695114647394004e-02,1.341486042897217096e-02
-4.978470120116462033e-02,1.350259430195362501e-02
-4.978243475636554005e-02,1.359039856347446507e-02
-4.978015176338341369e-02,1.367827372802337023e-02
-4.977785217273376223e-02,1.376622031156483905e-02
-4.977553593464622422e-02,1.385423883156390243e-02
-4.977320299893674138e-02,1.394232980705306310e-02
-4.977085331495229026e-02,1.403049375862292988e-02
-4.976848683165253917e-02,1.411873120843300244e-02
-4.976610349755634932e-02,1.420704268022567052e-02
-4.976370326075270356e-02,1.429542869934710865e-02
-4.976128606889774347e-02,1.438388979273346781e-02
-4.975885186921576164e-02,1.447242648896641254e-02
-4.975640060849620405e-02,1.456103931825609640e-02
-4.975393223307732898e-02,1.464972881245838951e-02
-4.975144668886967436e-02,1.473849550510188816e-02
-4.974894392133451249e-02,1.482733993139246850e-02
-4.974642387547510702e-02,1.491626262821553993e-02
-4.974388649585397004e-02,1.500526413417716150e-02
-4.974133172658130181e-02,1.509434498959407768e-02
-4.973875951131031398e-02,1.518350573651432514e-02
-4.973616979323274706e-02,1.527274691873780135e-02
-4.973356251508232601e-02,1.536206908182797919e-02
-4.973093761912739802e-02,1.545147277311445869e-02
-4.972829504716969051e-02,1.554095854172846645e-02
-4.972563474053955102e-02,1.563052693859974529e-02
-4.972295664009578758e-02,1.572017851647307396e-02
-4.972026068622958928e-02,1.580991382992835356e-02
-4.971754681883881061e-02,1.589973343540076675e-02
-4.971481497735479732e-02,1.598963789118134152e-02
-4.971206510071585205e-02,1.607962775743968301e-02
-4.970929712737467282e-02,1.616970359624001277e-02
-4.970651099529172640e-02,1.625986597155414451e-02
-4.970370664194261046e-02,1.635011544927206933e-02
-4.970088400429134579e-02,1.644045259722737296e-02
-4.969804301882103231e-02,1.653087798520652685e-02
-4.969518362149710072e-02,1.662139218495526163e-02
-4.969230574778717852e-02,1.671199577022494318e-02
-4.968940933264622689e-02,1.680268931673980018e-02
-4.968649431050566057e-02,1.689347340226377697e-02
-4.968356061530325440e-02,1.698434860656710885e-02
-4.968060818057535438e-02,1.707531551149578733e-02
-4.967763693890517307e-02,1.716637470094121293e-02
-4.967464682288896122e-02,1.725752676087484450e-02
-4.967163776429828204e-02,1.734877227936459237e-02
-4.966860969443911977e-02,1.744011184659708530e-02
-4.966556254406295084e-02,1.753154605487968962e-02
-4.966249624339882235e-02,1.762307549866572176e-02
-4.965941072212433360e-02,1.771470077457377654e-02
-4.965630590937385874e-02,1.780642248139752137e-02
-4.965318173372996330e-02,1.789824122012555543e-02
-4.965003812322180826e-02,1.799015759396106404e-02
-4.964687500531922426e-02,1.808217220833487071e-02
-4.964369230693159440e-02,1.817428567092276709e-02
-4.964048995440448891e-02,1.826649859166566692e-02
-4.963726787351278869e-02,1.835881158278462530e-02
-4.963402598945944322e-02,1.845122525880059719e-02
-4.963076422687029421e-02,1.854374023654773926e-02
-4.962748250979089060e-02,1.863635713519910461e-02
-4.962418076168270686e-02,1.872907657627384190e-02
-4.962085890541868827e-02,1.882189918366482945e-02
-4.961751686327751931e-02,1.891482558365326430e-02
-4.961415455694580950e-02,1.900785640492283143e-02
-4.961077190750188409e-02,1.910099227858667523e-02
-4.960736883542498504e-02,1.919423383819599677e-02
-4.960394526058505005e-02,1.928758171976878433e-02
-4.960050110223977043e-02,1.938103656179395937e-02
-4.959703627902517509e-02,1.947459900527496318e-02
-4.959355070896018236e-02,1.956826969372300884e-02
-4.959004430943594888e-02,1.966204927318969051e-02
-4.958651699720485057e-02,1.975593839228196105e-02
-4.958296868840562921e-02,1.984993770218488815e-02
-4.957939929851095523e-02,1.994404785667617738e-02
-4.957580874237037249e-02,2.003826951215313332e-02
-4.957219693417490303e-02,2.013260332764557972e-02
-4.956856378746441610e-02,2.022704996483930609e-02
-4.956490921512381881e-02,2.032161008809848721e-02
-4.956123312937267544e-02,2.041628436446853503e-02
-4.955753544176758757e-02,2.051107346373534993e-02
-4.955381606318356308e-02,2.060597805843103134e-02
-4.955007490382549312e-02,2.070099882371126410e-02
-4.954631187326875158e-02,2.079613643780171481e-02
-4.954252688025004292e-02,2.089139158140267474e-02
-4.953871983297628012e-02,2.098676493821535760e-02
-4.953489063888516508e-02,2.108225719474517840e-02
-4.953103920473791305e-02,2.117786904037464307e-02
-4.952716543655915488e-02,2.127360116734867621e-02
-4.952326923967505234e-02,2.136945427081117510e-02
-4.951935051871918236e-02,2.146542904885949399e-02
-4.951540917756029614e-02,2.156152620252918192e-02
-4.951144511936930726e-02,2.165774643582024997e-02
-4.950745824658229349e-02,2.175409045574215258e-02
-4.950344846087553069e-02,2.185055897231440170e-02
-4.949941566320439912e-02,2.194715269859041223e-02
-4.949535975376355423e-02,2.204387235069686993e-02
-4.949128063200023547e-02,2.214071864783715218e-02
-4.948717819659337325e-02,2.223769231233581681e-02
-4.948305234545816167e-02,2.233479406963470582e-02
-4.947890297573800944e-02,2.243202464833797191e-02
-4.947472998380215981e-02,2.252938478023371396e-02
-4.947053326523228461e-02,2.262687520030544699e-02
-4.946631271482070102e-02,2.272449664677129305e-02
-4.946206822656310648e-02,2.282224986110045414e-02
-4.945779969365488721e-02,2.292013558803364381e-02
-4.945350700848469977e-02,2.301815457561478054e-02
-4.944919006262883665e-02,2.311630757521340729e-02
-4.944484874683928444e-02,2.321459534155225282e-02
-4.944048295104390423e-02,2.331301863272674038e-02
-4.943609256433852128e-02,2.341157821023828398e-02
-4.943167747497611425e-02,2.351027483900623369e-02
-4.942723757036809190e-02,2.360910928740996353e-02
-4.942277273707554319e-02,2.370808232730682238e-02
-4.941828286079747584e-02,2.380719473405257941e-02
-4.941376782636748566e-02,2.390644728654689119e-02
-4.940922751774857319e-02,2.400584076723494970e-02
-4.940466181802119494e-02,2.410537596215340389e-02
-4.940007060938635813e-02,2.420505366094239177e-02
-4.939545377314998043e-02,2.430487465689168750e-02
-4.939081118971727635e-02,2.440483974694567654e-02
-4.938614273858419473e-02,2.450494973175152552e-02
-4.938144829834469757e-02,2.460520541567368102e-02
-4.937672774666763964e-02,2.470560760685257609e-02
-4.937198096025157551e-02,2.480615711712546093e-02
-4.936720781493012661e-02,2.490685476222106315e-02
-4.936240818556330429e-02,2.500770136167674088e-02
-4.935758194605188026e-02,2.510869773888685721e-02
-4.935272896933903114e-02,2.520984472113987906e-02
-4.934784912741350255e-02,2.531114313965081297e-02
-4.934294229128582954e-02,2.541259382957782031e-02
-4.933800833097975319e-02,2.551419763007477595e-02
-4.933304711553813948e-02,2.561595538429832508e-02
-4.932805851300300914e-02,2.571786793944513122e-02
-4.932304239041208904e-02,2.581993614679163260e-02
-4.931799861378947242e-02,2.592216086171635070e-02
-4.931292704813603628e-02,2.602454294373277369e-02
-4.930782755742653400e-02,2.612708325651335456e-02
-4.930270000459582858e-02,2.622978266793782320e-02
-4.929754425153002467e-02,2.633264205011090139e-02
-4.929236015906533763e-02,2.643566227939712562e-02
-4.928714758696731840e-02,2.653884423645931287e-02
-4.928190639393747324e-02,2.664218880628335326e-02
-4.927663643758915801e-02,2.674569687821343189e-02
-4.927133757444835532e-02,2.684936934599012337e-02
-4.926600965994266251e-02,2.695320710777479589e-02
-4.926065254838973145e-02,2.705721106619761798e-02
-4.925526609299017006e-02,2.716138212836742213e-02
-4.924985014582142218e-02,2.726572120593406118e-02
-4.924440455781625703e-02,2.737022921510023910e-02
-4.923892917877202569e-02,2.747490707667415294e-02
-4.923342385733078114e-02,2.757975571608727722e-02
-4.922788844095838529e-02,2.768477606344505251e-02
-4.922232277595677691e-02,2.778996905355343369e-02
-4.921672670744592359e-02,2.789533562595742158e-02
-4.921110007934537817e-02,2.800087672497168084e-02
-4.920544273436614630e-02,2.810659329973315065e-02
-4.919975451402205241e-02,2.821248630422024464e-02
-4.919403525857511672e-02,2.831855669729996597e-02
-4.918828480708303114e-02,2.842480544276545368e-02
-4.918250299733649411e-02,2.853123350936231928e-02
-4.917668966586166007e-02,2.863784187083305566e-02
-4.917084464796199483e-02,2.874463150598173186e-02
-4.916496777769156085e-02,2.885160339866348067e-02
-4.915905888761360615e-02,2.895875853782037962e-02
-4.915311780922511364e-02,2.906609791762276504e-02
-4.914714437261739205e-02,2.917362253741603156e-02
-4.914113840657895887e-02,2.928133340172964227e-02
-4.913509973853594226e-02,2.938923152041340164e-02
-4.912902819459555315e-02,2.949731790861289532e-02
-4.912292359950060083e-02,2.960559358683931969e-02
-4.911678577662425410e-02,2.971405958099987074e-02
-4.911061454796383091e-02,2.982271692244345754e-02
-4.910440973412222992e-02,2.993156664799942815e-02
-4.909817115429892381e-02,3.004060980002199593e-02
-4.909189862627603290e-02,3.014984742643411070e-02
-4.908559196640905481e-02,3.025928058076550117e-02
-4.907925098961149479e-02,3.036891032220604900e-02
-4.907287550934227860e-02,3.047873771564042766e-02
-4.906646533759626699e-02,3.058876383169911034e-02
-4.906002028488672118e-02,3.069898974679871953e-02
-4.905354016023283359e-02,3.080941654318969380e-02
-4.904702477115156084e-02,3.092004530899669645e-02
-4.904047392364169894e-02,3.103087713827452909e-02
-4.903388742216585605e-02,3.114191313104623660e-02
-4.902726506964332626e-02,3.125315439335350082e-02
-4.902060666743172923e-02,3.136460203730258300e-02
-4.901391201531641456e-02,3.147625718111190379e-02
-4.900718091149373207e-02,3.158812094915916524e-02
-4.900041315255965202e-02,3.170019447203152596e-02
-4.899360853349316036e-02,3.181247888657601219e-02
-4.898676684764295686e-02,3.192497533594404469e-02
-4.897988788671063520e-02,3.203768496964512491e-02
-4.897297144073826242e-02,3.215060894359474120e-02
-4.896601729809374470e-02,3.226374842016702799e-02
-4.895902524545498596e-02,3.237710456824405975e-02
-4.895199506779142340e-02,3.249067856327034903e-02
-4.894492654835577022e-02,3.260447158729695705e-02
-4.893781946865861238e-02,3.271848482904782252e-02
-4.893067360845959612e-02,3.283271948396032647e-02
-4.892348874575512541e-02,3.294717675424068543e-02
-4.891626465674940583e-02,3.306185784892168300e-02
-4.890900111582648785e-02,3.317676398389989012e-02
-4.890169789566131686e-02,3.329189638214372776e-02
-4.889435476687076232e-02,3.340725627324588054e-02
-4.888697149846180784e-02,3.352284489428277586e-02
-4.887954785742576469e-02,3.363866348918764793e-02
-4.887208360893334491e-02,3.375471330909163292e-02
-4.886457851620855386e-02,3.387099561236980860e-02
-4.885703234059875222e-02,3.398751166464841073e-02
-4.884944484147131505e-02,3.410426273889265864e-02
-4.884181577626735965e-02,3.422125011545707612e-02
-4.883414490043447992e-02,3.433847508215868288e-02
-4.882643196744802100e-02,3.445593893430820565e-02
-4.881867672874657532e-02,3.457364297480020054e-02
-4.881087893375310460e-02,3.469158851416578870e-02
-4.880303832983938495e-02,3.480977687061937581e-02
-4.879515466230550935e-02,3.492820937014024657e-02
-4.878722767436054208e-02,3.504688734652582766e-02
-4.877925710711348423e-02,3.516581214145728107e-02
-4.877124269953942576e-02,3.528498510456640896e-02
-4.876318418846194852e-02,3.540440759349013783e-02
-4.875508130854517425e-02,3.552408097395034353e-02
-4.874693379226069379e-02,3.564400661981528828e-02
-4.873874136986217076e-02,3.576418591315697754e-02
-4.873050376938025535e-02,3.588462024432535064e-02
-4.872222071659487036e-02,3.600531101201800976e-02
-4.871389193499856690e-02,3.612625962334932439e-02
-4.870551714580641234e-02,3.624746749390816980e-02
-4.869709606790244283e-02,3.636893604784738332e-02
-4.868862841783448692e-02,3.649066671793147615e-02
-4.868011390978938674e-02,3.661266094562835860e-02
-4.867155225556479836e-02,3.673492018116708557e-02
-4.866294316454842367e-02,3.685744588361369867e-02
-4.865428634370218969e-02,3.698023952094961486e-02
-4.864558149753255012e-02,3.710330257014311101e-02
-4.863682832805481943e-02,3.722663651721226652e-02
-4.862802653479452591e-02,3.735024285733126032e-02
-4.861917581474215627e-02,3.747412309485852189e-02
-4.861027586232892495e-02,3.759827874345757909e-02
-4.860132636943232526e-02,3.772271132614979372e-02
-4.859232702529532599e-02,3.784742237542042254e-02
-4.858327751653961080e-02,3.797241343324454094e-02
-4.857417752714043857e-02,3.809768605117075380e-02
-4.856502673843143131e-02,3.822324179059358173e-02
-4.855582482894665874e-02,3.834908222244505505e-02
-4.854657147456379468e-02,3.847520892764370176e-02
-4.853726634836361825e-02,3.860162349701221074e-02
-4.852790912065280127e-02,3.872832753137359085e-02
-4.851849945891154037e-02,3.885532264164812122e-02
-4.850903702778243398e-02,3.898261044894633931e-02
-4.849952148903276944e-02,3.911019258464106668e-02
-4.848995250152958458e-02,3.923807069046368612e-02
-4.848032972120690232e-02,3.936624641858978840e-02
-4.847065280103969587e-02,3.949472143172663013e-02
-4.846092139101013802e-02,3.962349740320364466e-02
-4.845113513808350925e-02,3.975257601706117666e-02
-4.844129368617242082e-02,3.988195896814492741e-02
-4.843139667611032900e-02,4.001164796219507797e-02
-4.842144374561566100e-02,4.014164471594390549e-02
-4.841143452926185975e-02,4.027195095720676604e-02
-4.840136865844781033e-02,4.040256842497527007e-02
-4.839124576136317329e-02,4.053349886951946451e-02
-4.838106546295515425e-02,4.066474405247924584e-02
-4.837082738489759809e-02,4.079630574696532092e-02
-4.836053114555501770e-02,4.092818573765692053e-02
-4.835017635995093876e-02,4.106038582090183048e-02
-4.833976263972886850e-02,4.119290780482010028e-02
-4.832928959312660783e-02,4.132575350940168035e-02
-4.831875682492666607e-02,4.145892476661162951e-02
-4.830816393644337542e-02,4.159242342049554453e-02
-4.829751052545813023e-02,4.172625132728410152e-02
-4.828679618620657782e-02,4.186041035549588341e-02
-4.827602050932840172e-02,4.199490238605223247e-02
-4.826518308183631173e-02,4.212972931237576879e-02
-4.825428348707470200e-02,4.226489304050882329e-02
-4.824332130468299978e-02,4.240039548922094892e-02
-4.823229611055990240e-02,4.253623859011559233e-02
-4.822120747681117592e-02,4.267242428776063523e-02
-4.821005497172999726e-02,4.280895453977087706e-02
-4.819883815974439906e-02,4.294583131695624972e-02
-4.818755660137785668e-02,4.308305660341223142e-02
-4.817620985320144461e-02,4.322063239668720580e-02
-4.816479746776586301e-02,4.335856070779033067e-02
-4.815331899371816382e-02,4.349684356147377751e-02
-4.814177397546523518e-02,4.363548299618903031e-02
-4.813016195341507375e-02,4.377448106434238262e-02
-4.811848246377216365e-02,4.391383983232055588e-02
-4.810673503854066141e-02,4.405356138069304456e-02
-4.809491920548185362e-02,4.419364780428491901e-02
-4.808303448806246216e-02,4.433410121232941870e-02
-4.807108040539739835e-02,4.447492372859385146e-02
-4.805905647222585841e-02,4.461611749150418138e-02
-4.804696219884777020e-02,4.475768465428314052e-02
-4.803479709108232631e-02,4.489962738507982665e-02
-4.802256065021425629e-02,4.504194786711186727e-02
-4.801025237295092341e-02,4.518464829879401123e-02
-4.799787175136697309e-02,4.532773089387935606e-02
-4.798541827285780770e-02,4.547119788159953435e-02
-4.797289142008794721e-02,4.561505150679239645e-02
-4.796029067093661447e-02,4.575929403007510110e-02
-4.794761549844685916e-02,4.590392772795172383e-02
-4.793486537077726317e-02,4.604895489298647254e-02
-4.792203975113954600e-02,4.619437783393184893e-02
-4.790913809775038806e-02,4.634019887589041486e-02
-4.789615986377360884e-02,4.648642036045531195e-02
-4.788310449726419088e-02,4.663304464586990467e-02
-4.786997144111357350e-02,4.678007410717394121e-02
-4.785676013299362819e-02,4.692751113636339094e-02
-4.784347000529443755e-02,4.707535814254734663e-02
-4.783010048506820822e-02,4.722361755210364304e-02
-4.781665099396602281e-02,4.737229180883869434e-02
-4.780312094818607582e-02,4.752138337415472147e-02
-4.778950975840179360e-02,4.767089472720967974e-02
-4.777581682970856447e-02,4.782082836508070450e-02
-4.776204156155756941e-02,4.797118680293473159e-02
-4.774818334768681644e-02,4.812197257419518343e-02
-4.773424157606599716e-02,4.827318823072081905e-02
-4.772021562883112938e-02,4.842483634296625844e-02
-4.770610488220693862e-02,4.857691950016340687e-02
-4.769190870645244329e-02,4.872944031050543273e-02
-4.767762646579193353e-02,4.888240140131263484e-02
-4.766325751832752727e-02,4.903580541922029218e-02
-4.764880121599220086e-02,4.918965503039719744e-02
-4.763425690448052502e-02,4.934395292054732929e-02
-4.761962392316421155e-02,4.949870179545530491e-02
-4.760490160501164303e-02,4.965390438083095576e-02
-4.759008927652987053e-02,4.980956342266167070e-02
-4.757518625769351084e-02,4.996568168737731963e-02
-4.756019186185417996e-02,5.012226196204682543e-02
-4.754510539567256139e-02,5.027930705457181459e-02
-4.752992615904506196e-02,5.043681979389334769e-02
-4.751465344501536181e-02,5.059480303019023989e-02
-4.749928653969617137e-02,5.075325963508132976e-02
-4.748382472219352113e-02,5.091219250183905837e-02
-4.746826726452550715e-02,5.107160454558831025e-02
-4.745261343153119732e-02,5.123149870353035928e-02
-4.743686248079678758e-02,5.139187793514802399e-02
-4.742101366256330081e-02,5.155274522242619256e-02
-4.740506621963962858e-02,5.171410357007347192e-02
-4.738901938731750890e-02,5.187595600573829263e-02
-4.737287239328363125e-02,5.203830558023143926e-02
-4.735662445752823746e-02,5.220115536776442217e-02
-4.734027479225133561e-02,5.236450846616581140e-02
-4.732382260177481204e-02,5.252836799712273103e-02
-4.730726708244269857e-02,5.269273710640910019e-02
-4.729060742253045346e-02,5.285761896412834865e-02
-4.727384280215023160e-02,5.302301676495154575e-02
-4.725697239314478881e-02,5.318893372835815231e-02
-4.723999535899327945e-02,5.335537309888911672e-02
-4.722291085471500005e-02,5.352233814638661380e-02
-4.720571802675545964e-02,5.368983216625099891e-02
-4.718841601289565368e-02,5.385785847970170348e-02
-4.717100394213970954e-02,5.402642043402202526e-02
-4.715348093460609152e-02,5.419552140282390268e-02
-4.713584610142662612e-02,5.436516478632621302e-02
-4.711809854464570069e-02,5.453535401160017337e-02
-4.710023735706326403e-02,5.470609253285485529e-02
-4.708226162219226324e-02,5.487738383170957801e-02
-4.706417041408739177e-02,5.504923141746014686e-02
-4.704596279725575120e-02,5.522163882736626228e-02
-4.702763782653684305e-02,5.539460962694680440e-02
-4.700919454695778182e-02,5.556814741023961141e-02
-4.699063199366587673e-02,5.574225580013440762e-02
-4.697194919177465761e-02,5.591693844856615581e-02
-4.695314515617483864e-02,5.609219903700149445e-02
-4.693421889156530746e-02,5.626804127654511101e-02
-4.691516939215411436e-02,5.644446890833705599e-02
-4.689599564163763473e-02,5.662148570385681923e-02
-4.687669661304121049e-02,5.679909546523704417e-02
-4.685727126857417574e-02,5.697730202554353307e-02
-4.683771855948765106e-02,5.715610924914872604e-02
-4.681803742596752499e-02,5.733552103201922101e-02
-4.679822679695890691e-02,5.751554130204723086e-02
-4.677828559005335618e-02,5.769617401940198981e-02
-4.675821271132460377e-02,5.787742317684266280e-02
-4.673800705519277204e-02,5.805929280007048054e-02
-4.671766750427230191e-02,5.824178694807458090e-02
-4.669719292922122622e-02,5.842490971347700374e-02
-4.667658218859251085e-02,5.860866522288737251e-02
-4.665583412867230217e-02,5.879305763726022649e-02
-4.663494758332636936e-02,5.897809115225432358e-02
-4.661392137383787992e-02,5.916376999860529368e-02
-4.659275430874850604e-02,5.935009844249174854e-02
-4.657144518369145392e-02,5.953708078591268826e-02
-4.654999278122465972e-02,5.972472136706847429e-02
-4.652839587066136262e-02,5.991302456074772825e-02
-4.650665320789590385e-02,6.010199477871443902e-02
-4.648476353523173232e-02,6.029163647010613719e-02
-4.646272558120227020e-02,6.048195412183405423e-02
-4.644053806038724030e-02,6.067295225898434313e-02
-4.641819967323892321e-02,6.086463544523357944e-02
-4.639570910588736857e-02,6.105700828326653118e-02
-4.637306502995378055e-02,6.125007541518859983e-02
-4.635026610236141903e-02,6.144384152296184648e-02
-4.632731096513746649e-02,6.163831132883496045e-02
-4.630419824521702504e-02,6.183348959577264492e-02
-4.628092655424537877e-02,6.202938112791007291e-02
-4.625749448836912608e-02,6.222599077100064713e-02
-4.623390062803243300e-02,6.242332341285732750e-02
-4.621014353776389805e-02,6.262138398383658433e-02
-4.618622176597331208e-02,6.282017745729040481e-02
-4.616213384471214154e-02,6.301970885002317058e-02
-4.613787828946470937e-02,6.321998322283338412e-02
-4.611345359897737334e-02,6.342100568090097701e-02
-4.608885825490696697e-02,6.362278137438412418e-02
-4.606409072170609270e-02,6.382531549882729249e-02
-4.603914944634403261e-02,6.402861329572452631e-02
-4.601403285807009053e-02,6.423268005301427386e-02
-4.598873936816669228e-02,6.443752110559562707e-02
-4.596326736971609317e-02,6.464314183584420059e-02
-4.593761523733917024e-02,6.484954767416975518e-02
-4.591178132695038216e-02,6.505674409953055015e-02
-4.588576397549287700e-02,6.526473663999020347e-02
-4.585956150068496578e-02,6.547353087328021404e-02
-4.583317220074133169e-02,6.568313242734379054e-02
-4.580659435411760932e-02,6.589354698091665075e-02
-4.577982621921743156e-02,6.610478026410558650e-02
-4.575286603413451086e-02,6.631683805896301798e-02
-4.572571201634902799e-02,6.652972620008723581e-02
-4.569836236244703698e-02,6.674345057522088065e-02
-4.567081524783334762e-02,6.695801712585951193e-02
-4.564306882642631125e-02,6.717343184786664367e-02
-4.561512123034581340e-02,6.738970079210553077e-02
-4.558697056962834199e-02,6.760683006506312820e-02
-4.555861493189525963e-02,6.782482582950202787e-02
-4.553005238203779170e-02,6.804369430510531780e-02
-4.550128096189579724e-02,6.826344176914435347e-02
-4.547229868993287599e-02,6.848407455714307368e-02
-4.544310356089843045e-02,6.870559906355434843e-02
-4.541369354547820231e-02,6.892802174245617197e-02
-4.538406658996457094e-02,6.915134910824274894e-02
-4.535422061589654275e-02,6.937558773633974163e-02
-4.532415351969959483e-02,6.960074426390994162e-02
-4.529386317233366488e-02,6.982682539059596738e-02
-4.526334741890851443e-02,7.005383787924616967e-02
-4.523260407831823648e-02,7.028178855666177005e-02
-4.520163094285716693e-02,7.051068431437161610e-02
-4.517042577782654639e-02,7.074053210938680003e-02
-4.513898632114907161e-02,7.097133896498329653e-02
-4.510731028295203449e-02,7.120311197149321869e-02
-4.507539534517051444e-02,7.143585828711218610e-02
-4.504323916112874110e-02,7.166958513871837799e-02
-4.501083935513006118e-02,7.190429982256527075e-02
-4.497819352195914222e-02,7.214000970568708315e-02
-4.494529922654154352e-02,7.237672222568933278e-02
-4.491215400346191405e-02,7.261444489259996637e-02
-4.487875535647892211e-02,7.285318528930619097e-02
-4.484510075808816748e-02,7.309295107248763024e-02
-4.481118764905820534e-02,7.333374997354996649e-02
-4.477701343793993871e-02,7.357558979951708822e-02
-4.474257550058995114e-02,7.381847843396006914e-02
-4.470787117967339741e-02,7.406242383794212070e-02
-4.467289778416119739e-02,7.430743405097441079e-02
-4.463765258881648157e-02,7.455351719197808591e-02
-4.460213283367388259e-02,7.480068146026642995e-02
-4.456633572350550410e-02,7.504893513653956849e-02
-4.453025842728967204e-02,7.529828658390351481e-02
-4.449389807765369992e-02,7.554874424888258222e-02
-4.445725177031761149e-02,7.580031666247298572e-02
-4.442031656352452007e-02,7.605301244119323789e-02
-4.438308947745868427e-02,7.630684028815555575e-02
-4.434556749365621553e-02,7.656180899415750141e-02
-4.430774755440713281e-02,7.681792743878219920e-02
-4.426962656214002145e-02,7.707520459152179815e-02
-4.423120137880031527e-02,7.733364951291706035e-02
-4.419246882521626202e-02,7.759327135571024436e-02
-4.415342568045103888e-02,7.785407936601571044e-02
-4.411406868114587515e-02,7.811608288451407645e-02
-4.407439452085342574e-02,7.837929134765485306e-02
-4.403439984935268031e-02,7.864371428888985993e-02
-4.399408127195371387e-02,7.890936133991528767e-02
-4.395343534878983632e-02,7.917624223193640842e-02
-4.391245859409923652e-02,7.944436679695038306e-02
-4.387114747548644805e-02,7.971374496904828910e-02
-4.382949841317916595e-02,7.998438678574341931e-02
-4.378750777926347648e-02,8.025630238931098781e-02
-4.374517189690907415e-02,8.052950202815388481e-02
-4.370248703957770736e-02,8.080399605819155173e-02
-4.365944943021657365e-02,8.107979494425865408e-02
-4.361605524043431908e-02,8.135690926155107749e-02
-4.357230058967580255e-02,8.163534969705180111e-02
-4.352818154436594728e-02,8.191512705103996816e-02
-4.348369411696158954e-02,8.219625223856316665e-02
